Sample : Ni
Pre-Pulse  Slope = 6.524896E-3 +/- 4.518110E-4 Intercept = 4.724213E+0 +/- 1.099336E-3 Residue = 1.595354E-8
Heat Pulse  Slope = 9.830042E-3 +/- 6.486885E-4 Intercept = 4.702760E+0 +/- 4.895692E-3 Residue = 1.983012E-8
Post-Pulse  Slope = 6.003062E-3 +/- 3.668466E-4 Intercept = 4.743320E+0 +/- 4.602201E-3 Residue = 6.346510E-9
Sample Voltage = 7.000000E-2 Sample Voltage Uncertainty = 1.000000E-2
Sample Current = 9.977000E-1 Sample Current Uncertainty = 1.000000E-4
t(s)	T(K)	dT(K)
Heat Pulse  Slope = 3.024979E-2 +/- 6.942433E-4 Intercept = 1.341950E+1 +/- 5.230989E-3 Residue = 2.275024E-8
Post-Pulse  Slope = 6.081007E-3 +/- 9.319889E-4 Intercept = 1.367439E+1 +/- 1.168560E-2 Residue = 4.091496E-8
Sample Voltage = 3.830000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 5.020101E+0 Sample Current Uncertainty = 1.000000E-6
t(s)	T(K)	dT(K)
0.000000	13.553201	0.010000
0.112007	13.550228	0.010000
0.214012	13.551059	0.010000
0.317018	13.551795	0.010000
0.419024	13.552727	0.010000
0.521030	13.555820	0.010000
0.623036	13.555699	0.010000
0.726042	13.554622	0.010000
0.828047	13.555936	0.010000
0.931053	13.557358	0.010000
1.033059	13.561148	0.010000
1.135065	13.559562	0.010000
1.238071	13.559068	0.010000
1.340077	13.558738	0.010000
1.443083	13.557805	0.010000
1.545088	13.560902	0.010000
1.647094	13.563386	0.010000
1.749100	13.562602	0.010000
1.852106	13.562804	0.010000
1.955112	13.561817	0.010000
2.058118	13.563505	0.010000
2.161124	13.566190	0.010000
2.263130	13.564060	0.010000
2.366136	13.564613	0.010000
2.468141	13.567834	0.010000
2.571147	13.568769	0.010000
2.674153	13.568029	0.010000
2.776159	13.570297	0.010000
2.878165	13.568932	0.010000
2.981171	13.569929	0.010000
3.083177	13.572442	0.010000
3.185182	13.571883	0.010000
3.288188	13.570452	0.010000
3.391194	13.572710	0.010000
3.494200	13.573557	0.010000
3.596206	13.572757	0.010000
3.698212	13.575193	0.010000
3.800218	13.572848	0.010000
3.902223	13.573875	0.010000
4.005229	13.573810	0.010000
4.107235	13.574436	0.010000
4.209241	13.576163	0.010000
4.311247	13.575400	0.010000
4.414253	13.576162	0.010000
4.516258	13.577914	0.010000
4.618264	13.580238	0.010000
4.721270	13.576174	0.010000
4.823276	13.578564	0.010000
4.925282	13.580413	0.010000
5.027287	13.581235	0.010000
5.129293	13.582718	0.010000
5.231299	13.584221	0.010000
5.333305	13.582405	0.010000
5.435311	13.586061	0.010000
5.538317	13.588268	0.010000
5.641323	13.591475	0.010000
5.743329	13.592738	0.010000
5.846334	13.596464	0.010000
5.948340	13.598548	0.010000
6.051346	13.600127	0.010000
6.153352	13.604860	0.010000
6.255358	13.609691	0.010000
6.358364	13.610171	0.010000
6.460370	13.616612	0.010000
6.563375	13.618920	0.010000
6.665381	13.621377	0.010000
6.767387	13.623040	0.010000
6.869393	13.626730	0.010000
6.971399	13.629741	0.010000
7.074405	13.635072	0.010000
7.177411	13.636894	0.010000
7.280416	13.639467	0.010000
7.383422	13.643743	0.010000
7.486428	13.647450	0.010000
7.589434	13.650044	0.010000
7.691440	13.653453	0.010000
7.794446	13.654615	0.010000
7.896452	13.658676	0.010000
7.998457	13.665090	0.010000
8.100463	13.665050	0.010000
8.203469	13.667062	0.010000
8.306475	13.668402	0.010000
8.408481	13.670834	0.010000
8.511487	13.677510	0.010000
8.614493	13.677560	0.010000
8.716499	13.684871	0.010000
8.818504	13.684869	0.010000
8.920510	13.690413	0.010000
9.023516	13.692897	0.010000
9.126522	13.695116	0.010000
9.229528	13.697674	0.010000
9.332534	13.700867	0.010000
9.434540	13.703121	0.010000
9.537546	13.707727	0.010000
9.639552	13.708923	0.010000
9.741557	13.713227	0.010000
9.843563	13.717834	0.010000
9.946569	13.722016	0.010000
10.048575	13.724079	0.010000
10.151581	13.724734	0.010000
10.254587	13.731087	0.010000
10.357593	13.735236	0.010000
10.459599	13.733258	0.010000
10.562604	13.738558	0.010000
10.665610	13.737890	0.010000
10.767616	13.740196	0.010000
10.869622	13.738216	0.010000
10.972628	13.740490	0.010000
11.075634	13.741841	0.010000
11.178639	13.741950	0.010000
11.280645	13.744008	0.010000
11.382651	13.744170	0.010000
11.484657	13.741738	0.010000
11.587663	13.745149	0.010000
11.689669	13.746168	0.010000
11.791675	13.745800	0.010000
11.893681	13.746485	0.010000
11.995686	13.747805	0.010000
12.098692	13.747095	0.010000
12.201698	13.746254	0.010000
12.303704	13.750728	0.010000
12.406710	13.750903	0.010000
12.508716	13.754100	0.010000
12.610721	13.748437	0.010000
12.713727	13.752268	0.010000
12.815733	13.749937	0.010000
12.918739	13.755516	0.010000
13.020745	13.756949	0.010000
13.122751	13.750595	0.010000
13.225757	13.751587	0.010000
13.328763	13.756998	0.010000
13.430768	13.756765	0.010000
13.532774	13.758772	0.010000
13.635780	13.756098	0.010000
13.738786	13.758605	0.010000
13.841792	13.761387	0.010000
13.944798	13.755245	0.010000
14.046803	13.756360	0.010000
14.149809	13.762448	0.010000
14.251815	13.757863	0.010000
14.354821	13.759927	0.010000
14.457827	13.762796	0.010000
14.559833	13.761698	0.010000
14.661839	13.760863	0.010000
14.763844	13.762933	0.010000
14.866850	13.762330	0.010000
14.968856	13.764787	0.010000
15.070862	13.765848	0.010000
Sample : Ni
Pre-Pulse  Slope = 5.963451E-3 +/- 5.088787E-4 Intercept = 1.400510E+1 +/- 1.236851E-3 Residue = 2.020602E-8
Heat Pulse  Slope = 2.821313E-2 +/- 5.796913E-4 Intercept = 1.388726E+1 +/- 4.372183E-3 Residue = 1.582415E-8
Post-Pulse  Slope = 6.679157E-3 +/- 5.729231E-4 Intercept = 1.411299E+1 +/- 7.183031E-3 Residue = 1.540170E-8
Sample Voltage = 3.830000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 5.020110E+0 Sample Current Uncertainty = 1.000000E-6
t(s)	T(K)	dT(K)
0.000000	14.005114	0.010000
0.110006	14.006393	0.010000
0.213012	14.009354	0.010000
0.315018	14.007828	0.010000
0.418024	14.006653	0.010000
0.521030	14.007447	0.010000
0.624036	14.007960	0.010000
0.726041	14.010072	0.010000
0.828047	14.009463	0.010000
0.931053	14.010560	0.010000
1.033059	14.010876	0.010000
1.136065	14.010967	0.010000
1.239071	14.012846	0.010000
1.341077	14.012912	0.010000
1.443082	14.015051	0.010000
1.546088	14.016037	0.010000
1.649094	14.014409	0.010000
1.752100	14.013399	0.010000
1.854106	14.016033	0.010000
1.956112	14.017088	0.010000
2.058118	14.017965	0.010000
2.161124	14.020519	0.010000
2.264130	14.020887	0.010000
2.367136	14.018401	0.010000
2.469141	14.019747	0.010000
2.571147	14.020240	0.010000
2.674153	14.018830	0.010000
2.776159	14.022896	0.010000
2.879165	14.020986	0.010000
2.982171	14.021747	0.010000
3.085176	14.025746	0.010000
3.187182	14.024294	0.010000
3.289188	14.027964	0.010000
3.392194	14.026499	0.010000
3.494200	14.024409	0.010000
3.596206	14.023908	0.010000
3.698212	14.026161	0.010000
3.801218	14.025795	0.010000
3.904223	14.029946	0.010000
4.006229	14.030183	0.010000
4.108235	14.031913	0.010000
4.211241	14.030889	0.010000
4.314247	14.031028	0.010000
4.416253	14.030691	0.010000
4.518259	14.033151	0.010000
4.621264	14.031052	0.010000
4.723270	14.034071	0.010000
4.825276	14.036226	0.010000
4.927282	14.033273	0.010000
5.030288	14.035248	0.010000
5.132294	14.035475	0.010000
5.236300	14.038078	0.010000
5.339305	14.037588	0.010000
5.442311	14.041708	0.010000
5.545317	14.041972	0.010000
5.648323	14.048289	0.010000
5.751329	14.048803	0.010000
5.854335	14.053514	0.010000
5.956341	14.055711	0.010000
6.059347	14.057617	0.010000
6.162353	14.063271	0.010000
6.264358	14.064153	0.010000
6.367364	14.068233	0.010000
6.470370	14.070139	0.010000
6.572376	14.074116	0.010000
6.674382	14.075672	0.010000
6.776388	14.076310	0.010000
6.879394	14.080888	0.010000
6.981399	14.084386	0.010000
7.083405	14.087861	0.010000
7.185411	14.089206	0.010000
7.288417	14.093452	0.010000
7.390423	14.093985	0.010000
7.492428	14.098557	0.010000
7.595434	14.099968	0.010000
7.697440	14.102524	0.010000
7.799446	14.106391	0.010000
7.902452	14.108686	0.010000
8.005458	14.111612	0.010000
8.108464	14.118277	0.010000
8.210470	14.119431	0.010000
8.312475	14.120850	0.010000
8.415481	14.125539	0.010000
8.518487	14.129361	0.010000
8.620493	14.130836	0.010000
8.722499	14.133995	0.010000
8.825505	14.138281	0.010000
8.927511	14.138042	0.010000
9.030517	14.145509	0.010000
9.132522	14.146962	0.010000
9.234528	14.151212	0.010000
9.337534	14.153458	0.010000
9.440540	14.154562	0.010000
9.542546	14.157309	0.010000
9.644552	14.163383	0.010000
9.746558	14.165625	0.010000
9.848563	14.165555	0.010000
9.950569	14.169799	0.010000
10.053575	14.171929	0.010000
10.155581	14.178444	0.010000
10.258587	14.174382	0.010000
10.360592	14.180688	0.010000
10.462598	14.182224	0.010000
10.565604	14.181128	0.010000
10.667610	14.183549	0.010000
10.770616	14.183603	0.010000
10.873622	14.182503	0.010000
10.975628	14.185529	0.010000
11.077633	14.186378	0.010000
11.180639	14.187141	0.010000
11.282645	14.186206	0.010000
11.384651	14.190500	0.010000
11.486657	14.189574	0.010000
11.588663	14.190722	0.010000
11.690669	14.190300	0.010000
11.792675	14.192120	0.010000
11.894681	14.191444	0.010000
11.996686	14.194679	0.010000
12.098692	14.195237	0.010000
12.200698	14.194995	0.010000
12.302704	14.195009	0.010000
12.404709	14.193955	0.010000
12.506715	14.198837	0.010000
12.609721	14.196005	0.010000
12.712727	14.198402	0.010000
12.814733	14.197779	0.010000
12.916739	14.202237	0.010000
13.018744	14.200620	0.010000
13.120750	14.200761	0.010000
13.222756	14.201455	0.010000
13.325762	14.203403	0.010000
13.427768	14.200666	0.010000
13.530774	14.201585	0.010000
13.633780	14.203462	0.010000
13.736786	14.204628	0.010000
13.838791	14.204854	0.010000
13.941797	14.206501	0.010000
14.044803	14.206857	0.010000
14.146809	14.205824	0.010000
14.248815	14.207172	0.010000
14.350821	14.208996	0.010000
14.453827	14.210873	0.010000
14.555832	14.208968	0.010000
14.657838	14.208252	0.010000
14.760844	14.211187	0.010000
14.863850	14.209870	0.010000
14.965856	14.211836	0.010000
15.068862	14.212197	0.010000
Sample : Ni
Pre-Pulse  Slope = 6.075995E-3 +/- 3.288748E-3 Intercept = 1.463312E+1 +/- 7.993614E-3 Residue = 8.452429E-7
Heat Pulse  Slope = 2.959955E-2 +/- 6.398762E-3 Intercept = 1.450058E+1 +/- 4.823335E-2 Residue = 1.935145E-6
Post-Pulse  Slope = 5.520774E-3 +/- 4.388171E-4 Intercept = 1.474052E+1 +/- 5.503246E-3 Residue = 9.067815E-9
Sample Voltage = 3.830000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 5.020130E+0 Sample Current Uncertainty = 1.000000E-6
t(s)	T(K)	dT(K)
0.000000	14.633542	0.010000
0.111006	14.628902	0.010000
0.214012	14.658934	0.010000
0.316018	14.685728	0.010000
0.418024	14.635075	0.010000
0.520030	14.636775	0.010000
0.622036	14.635137	0.010000
0.725041	14.636323	0.010000
0.827047	14.636982	0.010000
0.929053	14.636750	0.010000
1.031059	14.637166	0.010000
1.134065	14.638151	0.010000
1.237071	14.637727	0.010000
1.339077	14.637107	0.010000
1.442082	14.641409	0.010000
1.545088	14.640853	0.010000
1.647094	14.641999	0.010000
1.750100	14.642294	0.010000
1.853106	14.643003	0.010000
1.956112	14.642503	0.010000
2.059118	14.643227	0.010000
2.162124	14.644186	0.010000
2.265130	14.644576	0.010000
2.368135	14.669174	0.010000
2.470141	14.695260	0.010000
2.572147	14.646716	0.010000
2.675153	14.645778	0.010000
2.778159	14.648169	0.010000
2.881165	14.647937	0.010000
2.983171	14.649730	0.010000
3.085176	14.650427	0.010000
3.187182	14.649650	0.010000
3.289188	14.649265	0.010000
3.392194	14.650573	0.010000
3.494200	14.651433	0.010000
3.596206	14.651299	0.010000
3.699212	14.654971	0.010000
3.801217	14.653266	0.010000
3.903223	14.653219	0.010000
4.005229	14.654255	0.010000
4.107235	14.656059	0.010000
4.210240	14.656526	0.010000
4.312246	14.656164	0.010000
4.414252	14.659932	0.010000
4.517258	14.681891	0.010000
4.620264	14.708450	0.010000
4.723270	14.657550	0.010000
4.825276	14.658577	0.010000
4.928282	14.661030	0.010000
5.030287	14.658785	0.010000
5.133294	14.660247	0.010000
5.235299	14.659408	0.010000
5.338305	14.663225	0.010000
5.440311	14.661557	0.010000
5.542317	14.666857	0.010000
5.644323	14.667656	0.010000
5.746328	14.669842	0.010000
5.848334	14.673764	0.010000
5.951340	14.676856	0.010000
6.053346	14.677969	0.010000
6.155352	14.680139	0.010000
6.257358	14.683793	0.010000
6.360363	14.686652	0.010000
6.463369	14.690586	0.010000
6.565375	14.691834	0.010000
6.667381	14.714088	0.010000
6.769387	14.749855	0.010000
6.872393	14.701227	0.010000
6.975399	14.701496	0.010000
7.077404	14.706023	0.010000
7.180410	14.708059	0.010000
7.283416	14.712048	0.010000
7.386422	14.715856	0.010000
7.489428	14.716122	0.010000
7.592434	14.721083	0.010000
7.695440	14.724229	0.010000
7.797446	14.726734	0.010000
7.900452	14.727998	0.010000
8.002458	14.729540	0.010000
8.104464	14.735503	0.010000
8.206469	14.735046	0.010000
8.309475	14.738707	0.010000
8.412481	14.743391	0.010000
8.514487	14.743453	0.010000
8.617493	14.747756	0.010000
8.720499	14.752034	0.010000
8.822505	14.773540	0.010000
8.924510	14.810528	0.010000
9.026516	14.758058	0.010000
9.128522	14.760851	0.010000
9.231528	14.766013	0.010000
9.334534	14.768137	0.010000
9.437540	14.768379	0.010000
9.539546	14.773916	0.010000
9.641551	14.775188	0.010000
9.744557	14.777800	0.010000
9.847563	14.781107	0.010000
9.950569	14.784204	0.010000
10.053575	14.787535	0.010000
10.155581	14.789738	0.010000
10.257586	14.791749	0.010000
10.360592	14.794587	0.010000
10.462598	14.794365	0.010000
10.565604	14.797893	0.010000
10.668610	14.797082	0.010000
10.771616	14.800451	0.010000
10.874622	14.801014	0.010000
10.976628	14.799519	0.010000
11.078633	14.801280	0.010000
11.181639	14.802574	0.010000
11.283645	14.802703	0.010000
11.385651	14.803605	0.010000
11.488657	14.803520	0.010000
11.590663	14.804279	0.010000
11.692668	14.803626	0.010000
11.794674	14.806050	0.010000
11.896680	14.806632	0.010000
11.998686	14.807642	0.010000
12.101692	14.808841	0.010000
12.203698	14.805871	0.010000
12.305704	14.810622	0.010000
12.407710	14.809819	0.010000
12.510715	14.808184	0.010000
12.613721	14.810129	0.010000
12.715727	14.811501	0.010000
12.817733	14.810340	0.010000
12.920739	14.810430	0.010000
13.023745	14.812213	0.010000
13.126750	14.814461	0.010000
13.229756	14.812592	0.010000
13.331762	14.814714	0.010000
13.433768	14.815496	0.010000
13.536774	14.815519	0.010000
13.638780	14.815815	0.010000
13.741786	14.815701	0.010000
13.843791	14.816258	0.010000
13.945797	14.817890	0.010000
14.047803	14.819069	0.010000
14.149809	14.820387	0.010000
14.251815	14.821139	0.010000
14.353821	14.821805	0.010000
14.456827	14.821250	0.010000
14.558833	14.820892	0.010000
14.661839	14.820169	0.010000
14.764844	14.823702	0.010000
14.867850	14.822041	0.010000
14.970856	14.822744	0.010000
15.073862	14.823707	0.010000
Sample : Ni
Pre-Pulse  Slope = 5.430058E-3 +/- 4.182232E-4 Intercept = 1.501755E+1 +/- 1.017095E-3 Residue = 1.363616E-8
Heat Pulse  Slope = 2.418129E-2 +/- 7.389601E-4 Intercept = 1.491264E+1 +/- 5.568696E-3 Residue = 2.565957E-8
Post-Pulse  Slope = 4.920213E-3 +/- 4.932786E-4 Intercept = 1.512038E+1 +/- 6.183205E-3 Residue = 1.146424E-8
Sample Voltage = 3.830000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 5.020210E+0 Sample Current Uncertainty = 1.000000E-6
t(s)	T(K)	dT(K)
0.000000	15.016652	0.010000
0.111006	15.017795	0.010000
0.213012	15.019868	0.010000
0.316018	15.020052	0.010000
0.419024	15.018635	0.010000
0.522030	15.018912	0.010000
0.625036	15.021571	0.010000
0.728042	15.021012	0.010000
0.831048	15.020936	0.010000
0.934053	15.023621	0.010000
1.037059	15.024056	0.010000
1.140065	15.023810	0.010000
1.242071	15.023992	0.010000
1.344077	15.025268	0.010000
1.447083	15.027215	0.010000
1.549088	15.023453	0.010000
1.651094	15.026671	0.010000
1.753100	15.027446	0.010000
1.855106	15.028173	0.010000
1.957112	15.031410	0.010000
2.059118	15.028190	0.010000
2.162124	15.027113	0.010000
2.264130	15.029935	0.010000
2.367136	15.028689	0.010000
2.470141	15.030505	0.010000
2.572147	15.033190	0.010000
2.675153	15.032739	0.010000
2.778159	15.031896	0.010000
2.881165	15.033507	0.010000
2.984171	15.034403	0.010000
3.086176	15.034425	0.010000
3.188182	15.035392	0.010000
3.290188	15.033914	0.010000
3.392194	15.037192	0.010000
3.495200	15.035467	0.010000
3.598206	15.037147	0.010000
3.701212	15.038322	0.010000
3.803217	15.036951	0.010000
3.905223	15.039041	0.010000
4.007229	15.039348	0.010000
4.110235	15.039788	0.010000
4.212241	15.041200	0.010000
4.315247	15.043632	0.010000
4.418253	15.043053	0.010000
4.520258	15.042611	0.010000
4.623264	15.043190	0.010000
4.726270	15.045791	0.010000
4.828276	15.044529	0.010000
4.930282	15.045409	0.010000
5.032288	15.045577	0.010000
5.133294	15.046365	0.010000
5.235300	15.045294	0.010000
5.337306	15.047569	0.010000
5.439311	15.045259	0.010000
5.541317	15.046602	0.010000
5.643323	15.047213	0.010000
5.745328	15.050216	0.010000
5.847334	15.056472	0.010000
5.949340	15.055005	0.010000
6.052346	15.058166	0.010000
6.155352	15.063755	0.010000
6.258358	15.066090	0.010000
6.361364	15.066165	0.010000
6.464370	15.069352	0.010000
6.567376	15.068378	0.010000
6.669382	15.075387	0.010000
6.772388	15.078622	0.010000
6.874393	15.076980	0.010000
6.976399	15.079812	0.010000
7.078405	15.081979	0.010000
7.180411	15.085493	0.010000
7.283417	15.087952	0.010000
7.385423	15.090943	0.010000
7.487428	15.092557	0.010000
7.589434	15.095862	0.010000
7.691440	15.099900	0.010000
7.794446	15.099295	0.010000
7.896452	15.107744	0.010000
7.998457	15.105747	0.010000
8.100463	15.110825	0.010000
8.202469	15.112077	0.010000
8.304475	15.114028	0.010000
8.407481	15.114240	0.010000
8.510487	15.117386	0.010000
8.612493	15.120114	0.010000
8.714499	15.122736	0.010000
8.816504	15.126897	0.010000
8.919510	15.128578	0.010000
9.021516	15.134573	0.010000
9.124522	15.132219	0.010000
9.227528	15.135309	0.010000
9.329534	15.138714	0.010000
9.431540	15.145926	0.010000
9.534545	15.143473	0.010000
9.636551	15.148051	0.010000
9.738557	15.150110	0.010000
9.840563	15.152771	0.010000
9.942569	15.155150	0.010000
10.044575	15.157337	0.010000
10.146580	15.161731	0.010000
10.249586	15.161211	0.010000
10.351592	15.164478	0.010000
10.454598	15.169900	0.010000
10.557604	15.170668	0.010000
10.660610	15.171663	0.010000
10.763616	15.172295	0.010000
10.866621	15.171085	0.010000
10.968627	15.172022	0.010000
11.071633	15.172920	0.010000
11.173639	15.173910	0.010000
11.275645	15.177373	0.010000
11.377651	15.176559	0.010000
11.480657	15.177213	0.010000
11.583663	15.176939	0.010000
11.686668	15.178869	0.010000
11.788674	15.178301	0.010000
11.890680	15.179754	0.010000
11.992686	15.179825	0.010000
12.095692	15.179301	0.010000
12.198698	15.183583	0.010000
12.301703	15.180985	0.010000
12.404709	15.180884	0.010000
12.506715	15.179464	0.010000
12.608721	15.181749	0.010000
12.710727	15.183135	0.010000
12.812733	15.183415	0.010000
12.914739	15.184527	0.010000
13.016745	15.184291	0.010000
13.119750	15.185828	0.010000
13.222756	15.185797	0.010000
13.324762	15.185581	0.010000
13.426768	15.186917	0.010000
13.529774	15.185786	0.010000
13.632780	15.187683	0.010000
13.734786	15.187024	0.010000
13.837791	15.187737	0.010000
13.939797	15.190011	0.010000
14.041803	15.189822	0.010000
14.143809	15.188663	0.010000
14.246815	15.190530	0.010000
14.349821	15.192755	0.010000
14.452826	15.191489	0.010000
14.554832	15.190484	0.010000
14.656838	15.190606	0.010000
14.758844	15.193501	0.010000
14.861850	15.191085	0.010000
14.964856	15.193345	0.010000
15.067862	15.193846	0.010000
Sample : Ni
Pre-Pulse  Slope = 5.095842E-3 +/- 3.387354E-4 Intercept = 1.541842E+1 +/- 8.413921E-4 Residue = 9.756257E-9
Heat Pulse  Slope = 2.401510E-2 +/- 5.351426E-4 Intercept = 1.531629E+1 +/- 4.030136E-3 Residue = 1.355224E-8
Post-Pulse  Slope = 5.666735E-3 +/- 6.288867E-4 Intercept = 1.550988E+1 +/- 7.878418E-3 Residue = 1.861841E-8
Sample Voltage = 3.830000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 5.022120E+0 Sample Current Uncertainty = 1.000000E-6
t(s)	T(K)	dT(K)
0.000000	15.418586	0.010000
0.111006	15.419796	0.010000
0.213012	15.420106	0.010000
0.316018	15.422345	0.010000
0.419024	15.421229	0.010000
0.521029	15.419732	0.010000
0.623035	15.421594	0.010000
0.725041	15.422842	0.010000
0.827047	15.422937	0.010000
0.930053	15.423657	0.010000
1.032059	15.423774	0.010000
1.134065	15.424696	0.010000
1.237071	15.424725	0.010000
1.339077	15.426008	0.010000
1.441082	15.425843	0.010000
1.543088	15.426208	0.010000
1.645094	15.428387	0.010000
1.747100	15.426199	0.010000
1.849105	15.427801	0.010000
1.951111	15.427582	0.010000
2.054117	15.429118	0.010000
2.157123	15.428469	0.010000
2.259129	15.430770	0.010000
2.361135	15.431146	0.010000
2.464141	15.428969	0.010000
2.567147	15.430734	0.010000
2.669152	15.434075	0.010000
2.772158	15.429912	0.010000
2.874164	15.433338	0.010000
2.975170	15.433090	0.010000
3.077176	15.434269	0.010000
3.179182	15.435570	0.010000
3.281188	15.434189	0.010000
3.383193	15.436958	0.010000
3.486199	15.435006	0.010000
3.588205	15.435940	0.010000
3.690211	15.436846	0.010000
3.792217	15.438119	0.010000
3.894223	15.439176	0.010000
3.997229	15.439978	0.010000
4.099234	15.438633	0.010000
4.201240	15.439830	0.010000
4.303246	15.440477	0.010000
4.405252	15.442422	0.010000
4.508258	15.442397	0.010000
4.611264	15.442274	0.010000
4.714270	15.443124	0.010000
4.816275	15.443096	0.010000
4.918281	15.443292	0.010000
5.020287	15.443137	0.010000
5.123293	15.442512	0.010000
5.225299	15.444617	0.010000
5.328305	15.445680	0.010000
5.430310	15.447815	0.010000
5.533316	15.449890	0.010000
5.636322	15.452932	0.010000
5.738328	15.454995	0.010000
5.840334	15.455821	0.010000
5.942340	15.459593	0.010000
6.044345	15.461469	0.010000
6.146351	15.464288	0.010000
6.248357	15.467569	0.010000
6.351363	15.470778	0.010000
6.454369	15.469429	0.010000
6.557375	15.472110	0.010000
6.660381	15.476384	0.010000
6.763387	15.479214	0.010000
6.866393	15.478674	0.010000
6.969398	15.483949	0.010000
7.072404	15.486732	0.010000
7.175410	15.490033	0.010000
7.278416	15.490602	0.010000
7.380422	15.493382	0.010000
7.482428	15.497311	0.010000
7.584434	15.496871	0.010000
7.686440	15.500236	0.010000
7.789445	15.503443	0.010000
7.891451	15.506554	0.010000
7.994457	15.507805	0.010000
8.097463	15.510302	0.010000
8.200469	15.512242	0.010000
8.303475	15.517786	0.010000
8.406481	15.519232	0.010000
8.508486	15.519990	0.010000
8.610492	15.521793	0.010000
8.713498	15.525125	0.010000
8.816504	15.529912	0.010000
8.918510	15.529813	0.010000
9.021516	15.532182	0.010000
9.123522	15.537241	0.010000
9.225527	15.537900	0.010000
9.328533	15.539429	0.010000
9.430539	15.544367	0.010000
9.532545	15.544131	0.010000
9.635551	15.549536	0.010000
9.738557	15.549120	0.010000
9.840563	15.558702	0.010000
9.942569	15.555530	0.010000
10.044574	15.558324	0.010000
10.146580	15.561026	0.010000
10.248586	15.564691	0.010000
10.350592	15.565183	0.010000
10.452598	15.569641	0.010000
10.554604	15.568035	0.010000
10.656610	15.568229	0.010000
10.758615	15.569698	0.010000
10.860621	15.569892	0.010000
10.962627	15.574043	0.010000
11.064633	15.573177	0.010000
11.166638	15.572497	0.010000
11.269644	15.572383	0.010000
11.372650	15.575491	0.010000
11.474656	15.575854	0.010000
11.576662	15.574409	0.010000
11.679668	15.577789	0.010000
11.782674	15.579091	0.010000
11.884680	15.575099	0.010000
11.986685	15.577303	0.010000
12.088691	15.577187	0.010000
12.190697	15.576183	0.010000
12.292703	15.580032	0.010000
12.394709	15.581243	0.010000
12.496715	15.580623	0.010000
12.599720	15.582926	0.010000
12.701726	15.580373	0.010000
12.803732	15.582085	0.010000
12.906738	15.582815	0.010000
13.009744	15.584359	0.010000
13.112750	15.585359	0.010000
13.215756	15.583184	0.010000
13.318762	15.586051	0.010000
13.420767	15.587846	0.010000
13.522773	15.587977	0.010000
13.624779	15.585685	0.010000
13.726785	15.587888	0.010000
13.829791	15.585955	0.010000
13.932797	15.589494	0.010000
14.034802	15.591439	0.010000
14.137808	15.587878	0.010000
14.239814	15.592246	0.010000
14.342820	15.588783	0.010000
14.444826	15.590766	0.010000
14.547832	15.593486	0.010000
14.649838	15.592912	0.010000
14.751843	15.590600	0.010000
14.854849	15.590204	0.010000
14.957855	15.597042	0.010000
15.060861	15.592651	0.010000
Sample : Ni
Pre-Pulse  Slope = 4.855026E-3 +/- 4.123336E-4 Intercept = 1.592653E+1 +/- 1.002214E-3 Residue = 1.328299E-8
Heat Pulse  Slope = 2.262937E-2 +/- 5.550036E-4 Intercept = 1.582798E+1 +/- 4.184552E-3 Residue = 1.451298E-8
Post-Pulse  Slope = 5.215606E-3 +/- 6.849328E-4 Intercept = 1.600898E+1 +/- 8.587280E-3 Residue = 2.213817E-8
Sample Voltage = 3.830000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 5.020120E+0 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
0.000000	15.927114	0.010000
0.111006	15.926984	0.010000
0.214012	15.928010	0.010000
0.317018	15.926556	0.010000
0.419024	15.929444	0.010000
0.521030	15.928991	0.010000
0.623035	15.930185	0.010000
0.726041	15.930533	0.010000
0.828047	15.931127	0.010000
0.930053	15.931774	0.010000
1.032059	15.931308	0.010000
1.135065	15.932678	0.010000
1.237071	15.932772	0.010000
1.339077	15.932630	0.010000
1.442082	15.933539	0.010000
1.545088	15.934392	0.010000
1.648094	15.933228	0.010000
1.751100	15.932752	0.010000
1.854106	15.933362	0.010000
1.956112	15.936781	0.010000
2.058117	15.937759	0.010000
2.161124	15.936711	0.010000
2.263129	15.938446	0.010000
2.366135	15.937899	0.010000
2.469141	15.936772	0.010000
2.571147	15.937639	0.010000
2.673153	15.940668	0.010000
2.776159	15.942393	0.010000
2.879165	15.941702	0.010000
2.982171	15.941942	0.010000
3.084177	15.940525	0.010000
3.187182	15.940655	0.010000
3.289188	15.941902	0.010000
3.392194	15.941801	0.010000
3.495200	15.942125	0.010000
3.598206	15.943024	0.010000
3.700212	15.946407	0.010000
3.803217	15.945657	0.010000
3.905223	15.947044	0.010000
4.008229	15.947664	0.010000
4.111235	15.947044	0.010000
4.214241	15.947952	0.010000
4.317247	15.944813	0.010000
4.419253	15.949003	0.010000
4.521258	15.949204	0.010000
4.624264	15.945870	0.010000
4.726270	15.948146	0.010000
4.829276	15.950263	0.010000
4.931282	15.950508	0.010000
5.033288	15.952012	0.010000
