Sample : Ni
Pre-Pulse  Slope = 8.407258E-3 +/- 2.093157E-4 Intercept = 5.853712E+0 +/- 5.079229E-4 Residue = 3.413946E-9
Heat Pulse  Slope = 8.303624E-2 +/- 8.990373E-4 Intercept = 5.438751E+0 +/- 6.775275E-3 Residue = 3.804583E-8
Post-Pulse  Slope = 5.835659E-3 +/- 1.530698E-3 Intercept = 6.248523E+0 +/- 1.918430E-2 Residue = 1.102090E-7
Sample Voltage = 4.000000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 5.020110E+0 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
0.828047	16.157029	0.010000
0.931053	16.155221	0.010000
1.033059	16.161352	0.010000
1.136065	16.154098	0.010000
1.238071	16.153304	0.010000
1.340076	16.153962	0.010000
1.443082	16.153777	0.010000
1.546088	16.157995	0.010000
1.648094	16.155838	0.010000
1.750100	16.157507	0.010000
1.853106	16.154485	0.010000
1.956112	16.158066	0.010000
2.059118	16.160909	0.010000
2.162124	16.160375	0.010000
2.265130	16.160970	0.010000
2.367136	16.158237	0.010000
2.469141	16.159329	0.010000
2.572147	16.159930	0.010000
2.675153	16.165578	0.010000
2.778159	16.158703	0.010000
2.881165	16.160587	0.010000
2.983171	16.163629	0.010000
3.086176	16.163425	0.010000
3.188182	16.164313	0.010000
3.290188	16.159977	0.010000
3.392194	16.163297	0.010000
3.494200	16.161023	0.010000
3.597206	16.160556	0.010000
3.699212	16.163923	0.010000
3.801218	16.165926	0.010000
3.903223	16.160301	0.010000
4.005229	16.159986	0.010000
4.107235	16.167346	0.010000
4.210241	16.165632	0.010000
4.312247	16.168999	0.010000
4.414253	16.167877	0.010000
4.516258	16.169802	0.010000
4.618264	16.166183	0.010000
4.720270	16.166670	0.010000
4.822276	16.168546	0.010000
4.925282	16.163498	0.010000
5.028287	16.165941	0.010000
5.132294	16.168028	0.010000
5.235300	16.167440	0.010000
5.338305	16.168847	0.010000
5.440311	16.173159	0.010000
5.543317	16.181400	0.010000
5.646323	16.184848	0.010000
5.748329	16.187474	0.010000
5.850335	16.193326	0.010000
5.952341	16.197182	0.010000
6.054347	16.203269	0.010000
6.156352	16.217091	0.010000
6.258358	16.217779	0.010000
6.361364	16.221153	0.010000
6.464370	16.226069	0.010000
6.566376	16.237142	0.010000
6.668381	16.240628	0.010000
6.770387	16.241938	0.010000
6.872393	16.266710	0.010000
6.975399	16.254774	0.010000
7.077405	16.257987	0.010000
7.179410	16.268318	0.010000
7.281416	16.278804	0.010000
7.383422	16.304728	0.010000
7.485428	16.297235	0.010000
7.588434	16.290858	0.010000
7.690440	16.292007	0.010000
7.793446	16.298129	0.010000
7.896451	16.302019	0.010000
7.999457	16.310599	0.010000
8.101463	16.314489	0.010000
8.204469	16.319592	0.010000
8.307475	16.327682	0.010000
8.410481	16.332921	0.010000
8.513487	16.342304	0.010000
8.615493	16.343901	0.010000
8.717499	16.347878	0.010000
8.820505	16.358310	0.010000
8.922510	16.367911	0.010000
9.024516	16.368816	0.010000
9.126522	16.385592	0.010000
9.228528	16.374698	0.010000
9.331534	16.380640	0.010000
9.433539	16.389739	0.010000
9.535545	16.390926	0.010000
9.637551	16.411630	0.010000
9.740557	16.399436	0.010000
9.843563	16.408066	0.010000
9.946569	16.416036	0.010000
10.048575	16.417850	0.010000
10.151581	16.424096	0.010000
10.253586	16.434656	0.010000
10.354592	16.436027	0.010000
10.457598	16.436440	0.010000
10.560604	16.445035	0.010000
10.662610	16.440622	0.010000
10.764616	16.444926	0.010000
10.866621	16.439659	0.010000
10.968627	16.442070	0.010000
11.071633	16.437338	0.010000
11.174639	16.439248	0.010000
11.276645	16.442695	0.010000
11.378651	16.444614	0.010000
11.480657	16.453161	0.010000
11.582663	16.442146	0.010000
11.684669	16.470461	0.010000
11.786674	16.447554	0.010000
11.888680	16.453550	0.010000
11.990686	16.459846	0.010000
12.093692	16.444571	0.010000
12.195697	16.456920	0.010000
12.298704	16.484359	0.010000
12.401710	16.504918	0.010000
12.503715	16.479161	0.010000
12.606721	16.464201	0.010000
12.709727	16.471082	0.010000
12.812733	16.457630	0.010000
12.914739	16.449353	0.010000
13.017745	16.453165	0.010000
13.120750	16.456551	0.010000
13.223756	16.455296	0.010000
13.325762	16.456219	0.010000
13.428768	16.453318	0.010000
13.531774	16.455753	0.010000
13.634780	16.447056	0.010000
13.737786	16.454612	0.010000
13.840792	16.458024	0.010000
13.942798	16.477324	0.010000
14.045804	16.474093	0.010000
14.147809	16.455812	0.010000
14.249815	16.468383	0.010000
14.352821	16.472847	0.010000
14.455827	16.478232	0.010000
14.557833	16.509205	0.010000
14.659839	16.483919	0.010000
14.761844	16.454614	0.010000
14.864850	16.471621	0.010000
14.966856	16.453598	0.010000
15.069862	16.455030	0.010000
Sample : Nb
Pre-Pulse  Slope = 2.583057E-3 +/- 7.518909E-4 Intercept = 1.661563E+1 +/- 1.826913E-3 Residue = 4.397473E-8
Heat Pulse  Slope = 5.015236E-2 +/- 1.113313E-3 Intercept = 1.635470E+1 +/- 8.391687E-3 Residue = 5.821479E-8
Post-Pulse  Slope = 3.531324E-3 +/- 9.127996E-4 Intercept = 1.684709E+1 +/- 1.143945E-2 Residue = 3.931242E-8
Sample Voltage = 7.980000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 9.872150E+0 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
0.000000	16.614358	0.010000
0.112006	16.618615	0.010000
0.214012	16.614038	0.010000
0.317018	16.616403	0.010000
0.420024	16.617283	0.010000
0.523030	16.617014	0.010000
0.625036	16.614541	0.010000
0.727042	16.619314	0.010000
0.830048	16.619702	0.010000
0.933053	16.616613	0.010000
1.036059	16.613920	0.010000
1.138065	16.618655	0.010000
1.240071	16.620035	0.010000
1.343077	16.622950	0.010000
1.445083	16.621743	0.010000
1.548089	16.619316	0.010000
1.650095	16.617512	0.010000
1.752100	16.620431	0.010000
1.855106	16.624481	0.010000
1.958112	16.620311	0.010000
2.060118	16.621842	0.010000
2.162124	16.623164	0.010000
2.264130	16.617597	0.010000
2.366135	16.623170	0.010000
2.468141	16.621469	0.010000
2.570147	16.621423	0.010000
2.672153	16.623503	0.010000
2.774158	16.619807	0.010000
2.876164	16.620209	0.010000
2.978170	16.620726	0.010000
3.081176	16.622274	0.010000
3.184182	16.625458	0.010000
3.287188	16.626501	0.010000
3.390194	16.622298	0.010000
3.492200	16.626399	0.010000
3.594205	16.624192	0.010000
3.697211	16.625073	0.010000
3.800217	16.627092	0.010000
3.903223	16.626926	0.010000
4.006229	16.624162	0.010000
4.109235	16.629103	0.010000
4.212241	16.628832	0.010000
4.315247	16.626147	0.010000
4.418252	16.626207	0.010000
4.520258	16.625208	0.010000
4.622264	16.629635	0.010000
4.725270	16.631054	0.010000
4.827276	16.626221	0.010000
4.929282	16.629490	0.010000
5.031288	16.625872	0.010000
5.133294	16.629990	0.010000
5.236300	16.629240	0.010000
5.338305	16.629092	0.010000
5.440311	16.630320	0.010000
5.543317	16.632209	0.010000
5.645323	16.637221	0.010000
5.747329	16.643171	0.010000
5.850335	16.646041	0.010000
5.952341	16.651660	0.010000
6.054346	16.658084	0.010000
6.157352	16.662598	0.010000
6.260358	16.670498	0.010000
6.363364	16.674982	0.010000
6.466370	16.680676	0.010000
6.569376	16.685497	0.010000
6.671381	16.688989	0.010000
6.773387	16.691114	0.010000
6.876393	16.701156	0.010000
6.978399	16.706094	0.010000
7.080405	16.709332	0.010000
7.182411	16.718301	0.010000
7.285417	16.717496	0.010000
7.387423	16.722206	0.010000
7.489428	16.729640	0.010000
7.591434	16.734025	0.010000
7.693440	16.739595	0.010000
7.795446	16.746264	0.010000
7.898452	16.750675	0.010000
8.000458	16.755117	0.010000
8.102463	16.760071	0.010000
8.204469	16.767463	0.010000
8.306475	16.774905	0.010000
8.408481	16.772391	0.010000
8.510487	16.776549	0.010000
8.613492	16.782997	0.010000
8.716498	16.793749	0.010000
8.818504	16.801601	0.010000
8.920510	16.806136	0.010000
9.022516	16.809391	0.010000
9.124522	16.809140	0.010000
9.226528	16.813146	0.010000
9.328534	16.826787	0.010000
9.430540	16.825643	0.010000
9.532545	16.834036	0.010000
9.634551	16.835849	0.010000
9.736557	16.846655	0.010000
9.839563	16.850034	0.010000
9.942569	16.856550	0.010000
10.044574	16.855310	0.010000
10.147580	16.868285	0.010000
10.249586	16.871789	0.010000
10.351592	16.878379	0.010000
10.453598	16.879140	0.010000
10.555604	16.884584	0.010000
10.658609	16.881478	0.010000
10.760615	16.885331	0.010000
10.862621	16.887061	0.010000
10.964627	16.884462	0.010000
11.067633	16.884848	0.010000
11.169639	16.884140	0.010000
11.272645	16.889237	0.010000
11.374650	16.888480	0.010000
11.477656	16.885488	0.010000
11.579662	16.887407	0.010000
11.682668	16.889515	0.010000
11.785674	16.889449	0.010000
11.888680	16.892306	0.010000
11.990686	16.890660	0.010000
12.092691	16.887392	0.010000
12.195697	16.887728	0.010000
12.298703	16.892758	0.010000
12.401709	16.893834	0.010000
12.503715	16.891712	0.010000
12.605721	16.887357	0.010000
12.707727	16.890938	0.010000
12.809732	16.893075	0.010000
12.911738	16.895192	0.010000
13.014744	16.891823	0.010000
13.116750	16.893565	0.010000
13.219756	16.894456	0.010000
13.322762	16.893450	0.010000
13.425768	16.893326	0.010000
13.528774	16.895595	0.010000
13.630780	16.892746	0.010000
13.732785	16.895948	0.010000
13.835791	16.893688	0.010000
13.938797	16.899985	0.010000
14.041803	16.894784	0.010000
14.143809	16.894860	0.010000
14.245815	16.894191	0.010000
14.348821	16.895723	0.010000
14.451827	16.900327	0.010000
14.554832	16.896079	0.010000
14.657838	16.900932	0.010000
14.759844	16.893807	0.010000
14.861850	16.895569	0.010000
14.963856	16.898426	0.010000
15.065862	16.897413	0.010000
Sample : Nb
Pre-Pulse  Slope = 2.789092E-3 +/- 8.107815E-4 Intercept = 1.702432E+1 +/- 1.968936E-3 Residue = 5.121789E-8
Heat Pulse  Slope = 4.835040E-2 +/- 8.753832E-4 Intercept = 1.677662E+1 +/- 6.594003E-3 Residue = 3.606045E-8
Post-Pulse  Slope = 3.403523E-3 +/- 7.379213E-4 Intercept = 1.724321E+1 +/- 9.246326E-3 Residue = 2.559265E-8
Sample Voltage = 7.980000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 9.872210E+0 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
0.000000	17.020599	0.010000
0.111006	17.025630	0.010000
0.214012	17.024817	0.010000
0.316018	17.030065	0.010000
0.418024	17.028979	0.010000
0.521029	17.025221	0.010000
0.623035	17.029461	0.010000
0.726041	17.022865	0.010000
0.828047	17.027917	0.010000
0.930053	17.029038	0.010000
1.033059	17.024216	0.010000
1.136065	17.024725	0.010000
1.238070	17.029853	0.010000
1.340076	17.027704	0.010000
1.442082	17.028924	0.010000
1.544088	17.028655	0.010000
1.646094	17.028814	0.010000
1.748100	17.028833	0.010000
1.851106	17.027167	0.010000
1.953112	17.030423	0.010000
2.056118	17.028732	0.010000
2.158123	17.033681	0.010000
2.261129	17.031364	0.010000
2.364135	17.026260	0.010000
2.467141	17.036149	0.010000
2.570147	17.030901	0.010000
2.672153	17.035368	0.010000
2.774158	17.032146	0.010000
2.877164	17.032278	0.010000
2.979170	17.032978	0.010000
3.081176	17.032967	0.010000
3.184182	17.032167	0.010000
3.287188	17.034114	0.010000
3.390194	17.030788	0.010000
3.492200	17.033411	0.010000
3.594205	17.030313	0.010000
3.696211	17.038294	0.010000
3.798217	17.036486	0.010000
3.900223	17.034341	0.010000
4.002229	17.034542	0.010000
4.104235	17.035762	0.010000
4.206241	17.036937	0.010000
4.308246	17.036608	0.010000
4.410252	17.035202	0.010000
4.512258	17.034738	0.010000
4.614264	17.035522	0.010000
4.717270	17.038151	0.010000
4.820276	17.036084	0.010000
4.922281	17.037658	0.010000
5.024287	17.038565	0.010000
5.127293	17.039249	0.010000
5.230299	17.037629	0.010000
5.333305	17.040206	0.010000
5.435311	17.038074	0.010000
5.538317	17.044806	0.010000
5.640323	17.052624	0.010000
5.743329	17.055388	0.010000
5.846334	17.061787	0.010000
5.949340	17.068387	0.010000
6.051346	17.069613	0.010000
6.154352	17.074120	0.010000
6.256358	17.077953	0.010000
6.358364	17.083471	0.010000
6.460370	17.092266	0.010000
6.562375	17.092684	0.010000
6.664381	17.097296	0.010000
6.767387	17.103060	0.010000
6.869393	17.109385	0.010000
6.971399	17.112995	0.010000
7.073404	17.124212	0.010000
7.175410	17.125702	0.010000
7.277416	17.125047	0.010000
7.380422	17.132888	0.010000
7.482428	17.137627	0.010000
7.585434	17.145009	0.010000
7.688440	17.146959	0.010000
7.790445	17.153086	0.010000
7.892451	17.155971	0.010000
7.995457	17.161569	0.010000
8.098463	17.167074	0.010000
8.201469	17.174801	0.010000
8.304475	17.178734	0.010000
8.406481	17.184068	0.010000
8.508487	17.189792	0.010000
8.610492	17.191332	0.010000
8.712498	17.195143	0.010000
8.814504	17.203325	0.010000
8.917510	17.210393	0.010000
9.020516	17.213827	0.010000
9.123522	17.218754	0.010000
9.226528	17.222587	0.010000
9.329534	17.228971	0.010000
9.431540	17.230944	0.010000
9.533545	17.239872	0.010000
9.636551	17.240146	0.010000
9.738557	17.248240	0.010000
9.840563	17.254030	0.010000
9.943569	17.257383	0.010000
10.046575	17.261464	0.010000
10.148581	17.267761	0.010000
10.250586	17.273916	0.010000
10.352592	17.276705	0.010000
10.455598	17.277687	0.010000
10.557604	17.278135	0.010000
10.659610	17.280282	0.010000
10.761615	17.279377	0.010000
10.863621	17.280371	0.010000
10.965627	17.283531	0.010000
11.067633	17.277548	0.010000
11.169639	17.282014	0.010000
11.272645	17.282371	0.010000
11.374650	17.280657	0.010000
11.477656	17.283000	0.010000
11.579662	17.281452	0.010000
11.682668	17.285716	0.010000
11.785674	17.284603	0.010000
11.887680	17.284149	0.010000
11.990686	17.286215	0.010000
12.092691	17.284946	0.010000
12.194697	17.281700	0.010000
12.296703	17.285896	0.010000
12.398709	17.283208	0.010000
12.500715	17.285704	0.010000
12.602721	17.286655	0.010000
12.705727	17.285451	0.010000
12.808733	17.290294	0.010000
12.910738	17.287232	0.010000
13.012744	17.285674	0.010000
13.114750	17.285822	0.010000
13.216756	17.288773	0.010000
13.319762	17.289785	0.010000
13.421768	17.288604	0.010000
13.523773	17.289377	0.010000
13.625779	17.290865	0.010000
13.728785	17.290336	0.010000
13.830791	17.290525	0.010000
13.932797	17.288524	0.010000
14.034802	17.291825	0.010000
14.136808	17.286955	0.010000
14.239814	17.288169	0.010000
14.341820	17.290164	0.010000
14.443826	17.291886	0.010000
14.545832	17.293757	0.010000
14.648838	17.290974	0.010000
14.750844	17.290517	0.010000
14.853849	17.294853	0.010000
14.955855	17.290371	0.010000
15.058861	17.293807	0.010000
Sample : Nb
Pre-Pulse  Slope = 2.717208E-3 +/- 1.034401E-3 Intercept = 1.739820E+1 +/- 2.514325E-3 Residue = 8.339391E-8
Heat Pulse  Slope = 4.539151E-2 +/- 1.109689E-3 Intercept = 1.716131E+1 +/- 8.372554E-3 Residue = 5.915462E-8
Post-Pulse  Slope = 2.541394E-3 +/- 1.032115E-3 Intercept = 1.761737E+1 +/- 1.296490E-2 Residue = 5.010937E-8
Sample Voltage = 8.020000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 9.872120E+0 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
0.000000	17.397045	0.010000
0.112006	17.402974	0.010000
0.214012	17.394553	0.010000
0.317018	17.401388	0.010000
0.420024	17.404564	0.010000
0.522030	17.399049	0.010000
0.624036	17.401665	0.010000
0.726041	17.399486	0.010000
0.828047	17.397586	0.010000
0.931053	17.406676	0.010000
1.034059	17.400937	0.010000
1.137065	17.402912	0.010000
1.240071	17.401588	0.010000
1.343077	17.401494	0.010000
1.445083	17.407786	0.010000
1.547089	17.400206	0.010000
1.649094	17.404881	0.010000
1.751100	17.400467	0.010000
1.854106	17.400801	0.010000
1.957112	17.399994	0.010000
2.060118	17.400071	0.010000
2.163124	17.399637	0.010000
2.266129	17.405766	0.010000
2.369135	17.407538	0.010000
2.471141	17.407701	0.010000
2.573147	17.401897	0.010000
2.675153	17.402831	0.010000
2.778159	17.411030	0.010000
2.880165	17.402135	0.010000
2.982171	17.402764	0.010000
3.084177	17.406317	0.010000
3.187182	17.406676	0.010000
3.289188	17.410086	0.010000
3.391194	17.407218	0.010000
3.493200	17.406403	0.010000
3.595205	17.413370	0.010000
3.697211	17.407344	0.010000
3.799217	17.409353	0.010000
3.901223	17.409643	0.010000
4.003229	17.403456	0.010000
4.105235	17.406828	0.010000
4.208241	17.410741	0.010000
4.311246	17.409306	0.010000
4.414252	17.412802	0.010000
4.516258	17.406351	0.010000
4.619264	17.410994	0.010000
4.722270	17.416765	0.010000
4.824276	17.411711	0.010000
4.926281	17.410403	0.010000
5.029287	17.413864	0.010000
5.131293	17.415377	0.010000
5.233299	17.415381	0.010000
5.336305	17.410682	0.010000
5.439311	17.417791	0.010000
5.542317	17.413817	0.010000
5.645323	17.417434	0.010000
5.747329	17.424051	0.010000
5.849334	17.425221	0.010000
5.951340	17.432864	0.010000
6.053346	17.438478	0.010000
6.155352	17.442046	0.010000
6.258358	17.445878	0.010000
6.361364	17.448728	0.010000
6.464370	17.457633	0.010000
6.566376	17.455384	0.010000
6.668381	17.461887	0.010000
6.770387	17.473349	0.010000
6.872393	17.471348	0.010000
6.975399	17.475712	0.010000
7.078405	17.484081	0.010000
7.181411	17.484683	0.010000
7.284417	17.488022	0.010000
7.386423	17.497357	0.010000
7.488428	17.500913	0.010000
7.591434	17.506394	0.010000
7.694440	17.510497	0.010000
7.796446	17.512213	0.010000
7.898452	17.523900	0.010000
8.000458	17.524746	0.010000
8.126465	17.532495	0.010000
8.228470	17.533291	0.010000
8.330476	17.544542	0.010000
8.432482	17.543640	0.010000
8.534488	17.548831	0.010000
8.636494	17.551851	0.010000
8.738500	17.554916	0.010000
8.841506	17.561801	0.010000
8.944511	17.569641	0.010000
9.047517	17.576388	0.010000
9.149523	17.576529	0.010000
9.252529	17.585278	0.010000
9.355535	17.588024	0.010000
9.457541	17.592929	0.010000
9.560547	17.595805	0.010000
9.662552	17.598770	0.010000
9.765558	17.607273	0.010000
9.868564	17.611989	0.010000
9.971570	17.613646	0.010000
10.074576	17.618205	0.010000
10.177582	17.621195	0.010000
10.280588	17.629853	0.010000
10.382594	17.634579	0.010000
10.484600	17.637026	0.010000
10.586606	17.636551	0.010000
10.689611	17.640214	0.010000
10.792617	17.643803	0.010000
10.894623	17.640836	0.010000
10.996629	17.644339	0.010000
11.099635	17.643523	0.010000
11.201641	17.645195	0.010000
11.303647	17.646721	0.010000
11.405652	17.649160	0.010000
11.507658	17.646274	0.010000
11.610664	17.645295	0.010000
11.713670	17.648441	0.010000
11.815676	17.647498	0.010000
11.917682	17.648142	0.010000
12.020688	17.646320	0.010000
12.122694	17.650562	0.010000
12.224699	17.649249	0.010000
12.327705	17.650338	0.010000
12.430711	17.648340	0.010000
12.533717	17.643182	0.010000
12.635723	17.652543	0.010000
12.737729	17.648955	0.010000
12.839735	17.652723	0.010000
12.941740	17.648502	0.010000
13.043746	17.650745	0.010000
13.146752	17.652367	0.010000
13.248758	17.653595	0.010000
13.350763	17.646135	0.010000
13.452769	17.648386	0.010000
13.554775	17.651400	0.010000
13.657781	17.654717	0.010000
13.760787	17.652534	0.010000
13.862793	17.651487	0.010000
13.965799	17.655025	0.010000
14.068805	17.649979	0.010000
14.170810	17.657067	0.010000
14.272816	17.654023	0.010000
14.374822	17.654563	0.010000
14.477828	17.656437	0.010000
14.580834	17.652474	0.010000
14.683840	17.653644	0.010000
14.785846	17.656056	0.010000
14.888852	17.652162	0.010000
14.991858	17.655234	0.010000
15.093863	17.658546	0.010000
Sample : Nb
Pre-Pulse  Slope = 2.142796E-3 +/- 6.818010E-4 Intercept = 1.776350E+1 +/- 1.655785E-3 Residue = 3.613838E-8
Heat Pulse  Slope = 1.640609E-1 +/- 1.405602E-3 Intercept = 1.688555E+1 +/- 1.058317E-2 Residue = 9.304506E-8
Post-Pulse  Slope = 2.469905E-3 +/- 9.579661E-4 Intercept = 1.856197E+1 +/- 1.200284E-2 Residue = 4.321637E-8
Sample Voltage = 1.600000E+0 Sample Voltage Uncertainty = 1.000000E-2
Sample Current = 1.976812E+1 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
0.000000	17.761450	0.010000
0.111006	17.763332	0.010000
0.214012	17.765111	0.010000
0.316018	17.766577	0.010000
0.419024	17.761482	0.010000
0.522030	17.762704	0.010000
0.625036	17.761802	0.010000
0.728042	17.766682	0.010000
0.830047	17.764723	0.010000
0.933053	17.765753	0.010000
1.035059	17.765599	0.010000
1.137065	17.764638	0.010000
1.239071	17.767769	0.010000
1.341076	17.767942	0.010000
1.443082	17.765084	0.010000
1.546088	17.770565	0.010000
1.648094	17.765255	0.010000
1.750100	17.766158	0.010000
1.853106	17.767514	0.010000
1.955112	17.768695	0.010000
2.057117	17.768526	0.010000
2.159123	17.766020	0.010000
2.262129	17.770821	0.010000
2.365135	17.769993	0.010000
2.468141	17.770691	0.010000
2.570147	17.767687	0.010000
2.672153	17.770119	0.010000
2.774158	17.768224	0.010000
2.877164	17.773619	0.010000
2.979170	17.769575	0.010000
3.081176	17.766637	0.010000
3.183182	17.773669	0.010000
3.286188	17.770998	0.010000
3.388194	17.771564	0.010000
3.490200	17.768182	0.010000
3.593205	17.772834	0.010000
3.695211	17.769665	0.010000
3.797217	17.769930	0.010000
3.899223	17.770593	0.010000
4.001229	17.772987	0.010000
4.103234	17.776590	0.010000
4.206240	17.775219	0.010000
4.308246	17.771839	0.010000
4.410252	17.773929	0.010000
4.512258	17.776221	0.010000
4.614264	17.774185	0.010000
4.717270	17.775599	0.010000
4.819275	17.773867	0.010000
4.921281	17.776573	0.010000
5.023287	17.775482	0.010000
5.125293	17.776950	0.010000
5.228299	17.775188	0.010000
5.330305	17.774028	0.010000
5.432311	17.782360	0.010000
5.534317	17.795314	0.010000
5.637322	17.810841	0.010000
5.740328	17.828564	0.010000
5.843334	17.845949	0.010000
5.945340	17.864548	0.010000
6.047346	17.877825	0.010000
6.149352	17.889886	0.010000
6.251358	17.908030	0.010000
6.354363	17.925539	0.010000
6.456369	17.943325	0.010000
6.559375	17.957029	0.010000
6.661381	17.983342	0.010000
6.763387	17.999325	0.010000
6.865393	18.014100	0.010000
6.968399	18.028488	0.010000
7.070405	18.044868	0.010000
7.172410	18.065004	0.010000
7.274416	18.081143	0.010000
7.376422	18.097370	0.010000
7.479428	18.112132	0.010000
7.582434	18.126789	0.010000
7.684439	18.150236	0.010000
7.786445	18.163829	0.010000
7.889451	18.185512	0.010000
7.992457	18.198573	0.010000
8.095463	18.214240	0.010000
8.198469	18.230893	0.010000
8.300475	18.248348	0.010000
8.402481	18.266402	0.010000
8.504486	18.276101	0.010000
8.607492	18.293121	0.010000
8.709498	18.313623	0.010000
8.812504	18.333500	0.010000
8.914510	18.342290	0.010000
9.016516	18.358982	0.010000
9.118521	18.372370	0.010000
9.221527	18.394384	0.010000
9.323533	18.407911	0.010000
9.426539	18.425311	0.010000
9.528545	18.439680	0.010000
9.631551	18.456851	0.010000
9.733557	18.470980	0.010000
9.836563	18.484888	0.010000
9.938568	18.508778	0.010000
10.040574	18.521780	0.010000
10.142580	18.539439	0.010000
10.245586	18.552349	0.010000
10.347592	18.566729	0.010000
10.450598	18.577173	0.010000
10.552603	18.581392	0.010000
10.655609	18.581123	0.010000
10.757615	18.584865	0.010000
10.860621	18.583338	0.010000
10.963627	18.584828	0.010000
11.066633	18.586860	0.010000
11.168639	18.592191	0.010000
11.270645	18.587387	0.010000
11.372650	18.591690	0.010000
11.475656	18.588637	0.010000
11.577662	18.588214	0.010000
11.679668	18.589766	0.010000
11.782674	18.588761	0.010000
11.884680	18.591839	0.010000
11.987686	18.592581	0.010000
12.090692	18.594697	0.010000
12.193697	18.592884	0.010000
12.296703	18.597688	0.010000
12.398709	18.592525	0.010000
12.501715	18.594696	0.010000
12.603721	18.595125	0.010000
12.705727	18.594757	0.010000
12.808733	18.591507	0.010000
12.910738	18.591264	0.010000
13.012744	18.593806	0.010000
13.114750	18.591509	0.010000
13.216756	18.595686	0.010000
13.318762	18.595943	0.010000
13.421768	18.593860	0.010000
13.523773	18.598046	0.010000
13.626779	18.594646	0.010000
13.728785	18.596389	0.010000
13.830791	18.593086	0.010000
13.932797	18.596532	0.010000
14.035803	18.597817	0.010000
14.138809	18.598015	0.010000
14.241815	18.597532	0.010000
14.343820	18.598074	0.010000
14.445826	18.601458	0.010000
14.547832	18.603129	0.010000
14.650838	18.598037	0.010000
14.752844	18.599681	0.010000
14.854849	18.598697	0.010000
14.956855	18.604999	0.010000
15.058861	18.599857	0.010000
Sample : Nb
Pre-Pulse  Slope = 2.547115E-3 +/- 7.826286E-4 Intercept = 1.865778E+1 +/- 1.900126E-3 Residue = 4.765444E-8
Heat Pulse  Slope = 1.432819E-1 +/- 1.132989E-3 Intercept = 1.789672E+1 +/- 8.530619E-3 Residue = 6.023016E-8
Post-Pulse  Slope = 3.517229E-3 +/- 1.083394E-3 Intercept = 1.934312E+1 +/- 1.357046E-2 Residue = 5.525430E-8
Sample Voltage = 1.610000E+0 Sample Voltage Uncertainty = 1.000000E-2
Sample Current = 1.976806E+1 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
0.000000	18.662029	0.010000
0.111006	18.655542	0.010000
0.214012	18.658762	0.010000
0.316018	18.659215	0.010000
0.419024	18.664058	0.010000
0.521030	18.657467	0.010000
0.623036	18.660637	0.010000
0.725041	18.660509	0.010000
0.828047	18.660616	0.010000
0.930053	18.659560	0.010000
1.032059	18.660535	0.010000
1.135065	18.660564	0.010000
1.238071	18.661088	0.010000
1.341077	18.663711	0.010000
1.444083	18.660786	0.010000
1.546089	18.663390	0.010000
1.648094	18.658746	0.010000
1.750100	18.662597	0.010000
1.853106	18.661300	0.010000
1.955112	18.660021	0.010000
2.057118	18.664317	0.010000
2.159123	18.661811	0.010000
2.261129	18.661600	0.010000
2.363135	18.667968	0.010000
2.466141	18.661635	0.010000
2.568147	18.663576	0.010000
2.670153	18.666657	0.010000
2.773159	18.666914	0.010000
2.876164	18.666783	0.010000
2.979170	18.665716	0.010000
3.081176	18.670045	0.010000
3.183182	18.665897	0.010000
3.285188	18.661058	0.010000
3.387194	18.661119	0.010000
3.489200	18.666134	0.010000
3.592206	18.666675	0.010000
3.694211	18.667383	0.010000
3.797217	18.668299	0.010000
3.900223	18.670794	0.010000
4.002229	18.664270	0.010000
4.104235	18.669286	0.010000
4.207241	18.670913	0.010000
4.309247	18.670819	0.010000
4.412252	18.668548	0.010000
4.514258	18.671168	0.010000
4.616264	18.665033	0.010000
4.718270	18.664249	0.010000
4.821276	18.671407	0.010000
4.923282	18.667073	0.010000
5.025288	18.666735	0.010000
5.128294	18.673977	0.010000
5.230299	18.669460	0.010000
5.332305	18.668338	0.010000
5.434311	18.677963	0.010000
5.537317	18.691413	0.010000
5.639323	18.700732	0.010000
5.742329	18.721121	0.010000
5.844334	18.731414	0.010000
5.946340	18.749801	0.010000
6.049346	18.763175	0.010000
6.152352	18.777183	0.010000
6.254358	18.789619	0.010000
6.356364	18.810932	0.010000
6.458369	18.817134	0.010000
6.560375	18.833655	0.010000
6.662381	18.856049	0.010000
6.765387	18.865174	0.010000
6.867393	18.883390	0.010000
6.969399	18.897766	0.010000
7.071404	18.909752	0.010000
7.173410	18.924543	0.010000
7.275416	18.939585	0.010000
7.378422	18.955561	0.010000
7.480428	18.969493	0.010000
